0.9278350515463885, 19.185185185185183
1.1340206185567006, 19.87037037037037
1.855670103092784, 20.88888888888889
2.164948453608247, 19.703703703703702
2.3711340206185554, 17.25925925925926
2.8865979381443303, 13.37037037037037
3.917525773195873, 15.925925925925927
4.9999999999999964, 15.194444444444443
5.876288659793815, 13
6.907216494845358, 11.685185185185185
7.83505154639175, 11.851851851851853
9.793814432989688, 13.685185185185185
10.927835051546388, 13.592592592592593
11.958762886597938, 13
12.783505154639176, 12.833333333333334
13.814432989690719, 12.314814814814815
15.051546391752577, 11.462962962962964
15.876288659793811, 11.314814814814815
16.804123711340207, 10.24074074074074
17.93814432989691, 10.407407407407408
19.999999999999996, 9.555555555555555
20.618556701030922, 10.185185185185183
21.85567010309278, 10.555555555555555
23.09278350515464, 10.62962962962963
24.226804123711336, 10.685185185185185
24.948453608247423, 10.833333333333332
25.670103092783503, 10.981481481481481
26.804123711340207, 10.981481481481481
27.62886597938144, 11.12962962962963
29.175257731958762, 11.12962962962963
30.103092783505158, 10.962962962962962
31.443298969072163, 10.75925925925926
31.752577319587626, 10.888888888888888
33.814432989690715, 10.24074074074074
35.05154639175257, 10.185185185185183
35.97938144329896, 9.777777777777779
37.83505154639175, 9.648148148148149
39.58762886597938, 9.75925925925926
40.41237113402062, 10.166666666666668
42.26804123711341, 10.092592592592593
43.29896907216494, 9.944444444444445
44.84536082474227, 9.962962962962962
45.4639175257732, 10.166666666666668
47.113402061855666, 10
48.14432989690721, 9.777777777777779
49.17525773195875, 9.981481481481481
50.10309278350515, 9.796296296296298
51.85567010309278, 9.37037037037037
52.78350515463917, 9.277777777777777
53.505154639175245, 8.907407407407407
55.67010309278349, 8.796296296296296
56.494845360824726, 8.796296296296296
57.52577319587628, 8.981481481481481
60.515463917525764, 9.092592592592593
62.061855670103085, 9.296296296296296
64.63917525773195, 9.185185185185185
66.28865979381442, 9.574074074074073
68.96907216494844, 9.777777777777779
71.03092783505154, 9.75925925925926
73.29896907216495, 9.796296296296298
74.43298969072164, 9.777777777777779
76.80412371134021, 9.777777777777779
78.04123711340206, 10.092592592592593
78.96907216494844, 9.962962962962962
81.44329896907216, 10.018518518518519
84.84536082474226, 9.777777777777779
86.08247422680412, 9.296296296296296
87.21649484536081, 9.499999999999998
87.9381443298969, 9.38888888888889
89.79381443298968, 9.481481481481481
91.340206185567, 9.62962962962963
94.12371134020619, 9.75925925925926
97.0103092783505, 9.796296296296298
99.69072164948453, 9.925925925925926
